#INH Enhancers
#Created from output/INH_5KB_STITCHED_REGION_MAP.txt
#Ranked by INH.H3K27ac.sorted.bam
#Using cutoff of 15595.8 for Super-Enhancers
#Created on Aug 19 2022 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	INH.H3K27ac.sorted.bam	enhancerRank	isSuper
1_peak_76573_lociStitched	chr1	54772800	54774800	1	2001	1562.6	14914	0
5_peak_138821_lociStitched	chr6	113606200	113611400	5	4405	1562.6	14915	0
5_peak_110227_lociStitched	chr4	19566400	19569400	5	3005	1562.1	14916	0
3_peak_54062_lociStitched	chr16	67145000	67147600	3	2603	1561.82	14917	0
3_peak_70822_lociStitched	chr19	23316800	23318400	3	1603	1561.76	14918	0
2_peak_51914_lociStitched	chr16	32610000	32612800	2	2802	1561.28	14919	0
5_peak_15299_lociStitched	chr11	79114200	79117600	5	1605	1561.28	14920	0
3_peak_104476_lociStitched	chr3	88073600	88075600	3	2003	1560.8	14921	0
2_peak_90255_lociStitched	chr2	55314800	55316800	2	2002	1560.6	14922	0
4_peak_64080_lociStitched	chr18	28307800	28311200	4	3404	1560.6	14923	0
4_peak_97438_lociStitched	chr2	149991200	149998800	4	3404	1560.28	14924	0
3_peak_53792_lociStitched	chr16	57225200	57231000	3	4403	1560.2	14925	0
5_peak_95548_lociStitched	chr2	127854000	127855600	5	1605	1560	14926	0
3_peak_94372_lociStitched	chr2	108031400	108035800	3	4403	1559.8	14927	0
5_peak_120196_lociStitched	chr4	151209800	151213000	5	3205	1559.36	14928	0
1_peak_59531_lociStitched	chr17	53728400	53730000	1	1601	1559.2	14929	0
4_peak_17865_lociStitched	chr11	107248400	107252400	4	2004	1559.2	14930	0
2_peak_57933_lociStitched	chr17	27858200	27860000	2	1802	1558.98	14931	0
2_peak_70497_lociStitched	chr19	21623400	21625600	2	2202	1558.92	14932	0
2_peak_117122_lociStitched	chr4	127989000	127993400	2	1402	1558.48	14933	0
1_peak_147006_lociStitched	chr7	110083000	110084200	1	1201	1558.44	14934	0
3_peak_164654_lociStitched	chr9	77768600	77772200	3	3603	1558.44	14935	0
4_peak_92968_lociStitched	chr2	92255200	92258000	4	2804	1557.92	14936	0
1_peak_39383_lociStitched	chr14	79199600	79201400	1	1801	1557.9	14937	0
3_peak_31508_lociStitched	chr13	64487200	64489600	3	2403	1557.6	14938	0
2_peak_28280_lociStitched	chr13	29549800	29556000	2	2602	1557.44	14939	0
3_peak_137160_lociStitched	chr6	88710200	88714400	3	1403	1557.36	14940	0
3_peak_109557_lociStitched	chr4	9045800	9047400	3	1603	1557.28	14941	0
2_peak_154361_lociStitched	chr8	86325000	86329400	2	1802	1557.16	14942	0
4_peak_166812_lociStitched	chr9	108839600	108844000	4	2004	1557.16	14943	0
3_peak_124151_lociStitched	chr5	41870000	41872200	3	2203	1556.5	14944	0
2_peak_72249_lociStitched	chr19	45652200	45658200	2	2202	1556.4	14945	0
5_peak_2217_lociStitched	chr10	36728400	36730600	5	2205	1556.28	14946	0
2_peak_110985_lociStitched	chr4	40263800	40268200	2	4402	1555.84	14947	0
3_peak_11524_lociStitched	chr11	32261600	32266200	3	2203	1555.72	14948	0
2_peak_1531_lociStitched	chr10	19592600	19595800	2	3202	1555.52	14949	0
1_peak_149674_lociStitched	chr8	3608800	3610200	1	1401	1555.4	14950	0
3_peak_102565_lociStitched	chr3	55422200	55424400	3	2203	1555.4	14951	0
2_peak_44564_lociStitched	chr15	58049600	58053800	2	4002	1555.26	14952	0
1_peak_90437_lociStitched	chr2	58187000	58188400	1	1401	1554.98	14953	0
3_peak_112058_lociStitched	chr4	56088000	56091800	3	3803	1554.96	14954	0
2_peak_30749_lociStitched	chr13	56130600	56134400	2	3802	1554.96	14955	0
1_peak_18402_lociStitched	chr11	115289800	115293000	1	3201	1554.88	14956	0
3_peak_152736_lociStitched	chr8	69209800	69213200	3	1803	1554.82	14957	0
1_peak_40985_lociStitched	chr14	123966400	123968600	1	2201	1554.74	14958	0
1_peak_58563_lociStitched	chr17	33539000	33540800	1	1801	1554.12	14959	0
2_peak_76323_lociStitched	chr1	52631200	52633200	2	2002	1553.8	14960	0
4_peak_26138_lociStitched	chr12	108117600	108121800	4	2204	1553.58	14961	0
1_peak_7088_lociStitched	chr10	90455000	90456600	1	1601	1553.28	14962	0
6_peak_106805_lociStitched	chr3	122925400	122930600	6	2606	1553.24	14963	0
3_peak_127322_lociStitched	chr5	110466200	110468600	3	2403	1553.04	14964	0
2_peak_57080_lociStitched	chr17	13834600	13836400	2	1802	1552.86	14965	0
3_peak_1014_lociStitched	chr10	12850600	12854800	3	1803	1552.74	14966	0
4_peak_51816_lociStitched	chr16	31896600	31899000	4	2404	1552.56	14967	0
2_peak_105283_lociStitched	chr3	98092000	98099400	2	2802	1552.52	14968	0
3_peak_107476_lociStitched	chr3	133516200	133523600	3	5203	1552.52	14969	0
2_peak_22626_lociStitched	chr12	71650600	71651800	2	1202	1552.2	14970	0
3_peak_31861_lociStitched	chr13	76529400	76532000	3	2603	1552.2	14971	0
5_peak_116753_lociStitched	chr4	123248600	123250000	5	1405	1551.9	14972	0
4_peak_159170_lociStitched	chr9	15263400	15265400	4	2004	1551.8	14973	0
3_peak_170725_lociStitched	chrX	160884000	160887400	3	2403	1551.76	14974	0
5_peak_28992_lociStitched	chr13	42723600	42728200	5	1805	1551.58	14975	0
5_peak_82792_lociStitched	chr1	159715600	159718600	5	3005	1551.3	14976	0
1_peak_95820_lociStitched	chr2	130754200	130756000	1	1801	1551.06	14977	0
3_peak_142207_lociStitched	chr7	27488600	27490200	3	1603	1550.88	14978	0
4_peak_101882_lociStitched	chr3	40691000	40692800	4	1804	1550.7	14979	0
4_peak_111771_lociStitched	chr4	47898400	47900800	4	2404	1550.64	14980	0
2_peak_153075_lociStitched	chr8	71505400	71506800	2	1402	1550.22	14981	0
2_peak_10472_lociStitched	chr11	6765400	6769000	2	602	1550.16	14982	0
2_peak_82151_lociStitched	chr1	153137800	153140400	2	2602	1550.12	14983	0
3_peak_60904_lociStitched	chr17	78357400	78360000	3	2603	1550.12	14984	0
2_peak_108141_lociStitched	chr3	140238400	140240400	2	2002	1550	14985	0
7_peak_109894_lociStitched	chr4	13144000	13148200	7	3207	1549.8	14986	0
3_peak_133544_lociStitched	chr6	31917000	31918600	3	1603	1549.28	14987	0
4_peak_27994_lociStitched	chr13	20576000	20579800	4	2204	1549.26	14988	0
1_peak_4297_lociStitched	chr10	63402000	63403600	1	1601	1548.48	14989	0
4_peak_147804_lociStitched	chr7	121036200	121040600	4	1804	1548.36	14990	0
3_peak_134760_lociStitched	chr6	50148200	50154400	3	2003	1548.14	14991	0
3_peak_116365_lociStitched	chr4	119631800	119634000	3	2203	1547.92	14992	0
3_peak_54714_lociStitched	chr16	86309000	86311600	3	2603	1547.52	14993	0
5_peak_50272_lociStitched	chr16	16253400	16257400	5	1805	1546.8	14994	0
2_peak_65856_lociStitched	chr18	46242400	46243800	2	1402	1546.72	14995	0
5_peak_105217_lociStitched	chr3	97742000	97744800	5	2605	1546.44	14996	0
4_peak_144158_lociStitched	chr7	67440800	67444800	4	2604	1546.4	14997	0
4_peak_5536_lociStitched	chr10	77129600	77132000	4	2404	1546.32	14998	0
3_peak_98476_lociStitched	chr2	157750400	157756200	3	2003	1546.28	14999	0
4_peak_7570_lociStitched	chr10	95954400	95958000	4	2404	1546.2	15000	0
3_peak_5085_lociStitched	chr10	70571200	70575000	3	3003	1545.84	15001	0
2_peak_59980_lociStitched	chr17	64602200	64607000	2	4802	1545.6	15002	0
3_peak_5519_lociStitched	chr10	77021000	77022400	3	1403	1544.9	15003	0
3_peak_164228_lociStitched	chr9	72182800	72184800	3	2003	1544.6	15004	0
2_peak_124144_lociStitched	chr5	41701000	41706600	2	5602	1544.48	15005	0
2_peak_38528_lociStitched	chr14	65331200	65332000	2	802	1544.4	15006	0
3_peak_117868_lociStitched	chr4	133281400	133282800	3	1403	1544.34	15007	0
5_peak_94275_lociStitched	chr2	105996600	106002600	5	4405	1543.8	15008	0
2_peak_117514_lociStitched	chr4	130743800	130746200	2	1802	1543.68	15009	0
3_peak_91472_lociStitched	chr2	70770200	70773600	3	3403	1543.6	15010	0
2_peak_90345_lociStitched	chr2	57180400	57181600	2	1202	1543.56	15011	0
2_peak_84181_lociStitched	chr1	175950600	175952400	2	1802	1543.5	15012	0
2_peak_18531_lociStitched	chr11	116185600	116189200	2	2602	1543.32	15013	0
4_peak_119738_lociStitched	chr4	148650400	148651800	4	1404	1543.22	15014	0
4_peak_168779_lociStitched	chrX	51464800	51477800	4	5004	1543.1	15015	0
3_peak_156776_lociStitched	chr8	115952600	115956000	3	3403	1542.92	15016	0
2_peak_122840_lociStitched	chr5	28213600	28215600	2	2002	1542.8	15017	0
2_peak_125116_lociStitched	chr5	66492800	66498400	2	1602	1542.8	15018	0
4_peak_35849_lociStitched	chr14	27629400	27637000	4	2604	1542.8	15019	0
2_peak_154365_lociStitched	chr8	86365400	86368200	2	1202	1542.24	15020	0
3_peak_141052_lociStitched	chr6	141373800	141376200	3	2403	1542	15021	0
6_peak_10231_lociStitched	chr11	5313000	5315800	6	2406	1541.4	15022	0
3_peak_51172_lociStitched	chr16	24663600	24665400	3	1803	1541.16	15023	0
2_peak_169059_lociStitched	chrX	68680200	68685400	2	5202	1540.76	15024	0
4_peak_167536_lociStitched	chr9	120619000	120620800	4	1804	1540.62	15025	0
5_peak_24701_lociStitched	chr12	87305200	87307400	5	2205	1540.44	15026	0
4_peak_111693_lociStitched	chr4	47035800	47037800	4	2004	1540	15027	0
5_peak_161875_lociStitched	chr9	49403600	49407600	5	2605	1540	15028	0
4_peak_102051_lociStitched	chr3	51333000	51339600	4	3004	1539.78	15029	0
3_peak_136146_lociStitched	chr6	71947400	71951000	3	803	1539.72	15030	0
3_peak_8496_lociStitched	chr10	109496000	109501200	3	1003	1539.72	15031	0
2_peak_34968_lociStitched	chr14	16479000	16484800	2	3002	1539.32	15032	0
3_peak_88710_lociStitched	chr2	33465000	33467800	3	2803	1539.16	15033	0
8_peak_66622_lociStitched	chr18	58660600	58663400	8	2808	1539.16	15034	0
3_peak_22906_lociStitched	chr12	73981000	73983200	3	2203	1539.12	15035	0
1_peak_46268_lociStitched	chr15	79914400	79915600	1	1201	1539	15036	0
2_peak_166436_lociStitched	chr9	106675600	106677600	2	2002	1538.8	15037	0
4_peak_80528_lociStitched	chr1	131021800	131024400	4	2604	1538.68	15038	0
3_peak_124105_lociStitched	chr5	39593200	39595800	3	1603	1538.42	15039	0
3_peak_103550_lociStitched	chr3	69883600	69886600	3	1603	1538.4	15040	0
5_peak_40334_lociStitched	chr14	119502200	119504400	5	2205	1538.24	15041	0
4_peak_63160_lociStitched	chr18	14413800	14418200	4	1804	1538.24	15042	0
4_peak_164605_lociStitched	chr9	75680200	75683000	4	2804	1538.04	15043	0
3_peak_136412_lociStitched	chr6	77357200	77359400	3	2203	1538.02	15044	0
4_peak_97737_lociStitched	chr2	153382200	153384200	4	2004	1538	15045	0
3_peak_14867_lociStitched	chr11	75790200	75793600	3	1003	1537.82	15046	0
5_peak_744_lociStitched	chr10	10466400	10473000	5	2405	1537.8	15047	0
3_peak_3349_lociStitched	chr10	50189400	50191000	3	1603	1537.44	15048	0
4_peak_63379_lociStitched	chr18	20609400	20610800	4	1404	1537.06	15049	0
1_peak_42408_lociStitched	chr15	30776000	30779400	1	3401	1536.8	15050	0
2_peak_38660_lociStitched	chr14	67000200	67007200	2	3002	1536.5	15051	0
1_peak_126577_lociStitched	chr5	100054200	100056400	1	2201	1536.48	15052	0
3_peak_90425_lociStitched	chr2	58155200	58157600	3	2003	1536.48	15053	0
2_peak_57002_lociStitched	chr17	12838800	12840400	2	1602	1536.32	15054	0
6_peak_59581_lociStitched	chr17	56134600	56138200	6	1806	1535.76	15055	0
1_peak_170668_lociStitched	chrX	158946400	158948400	1	2001	1535.6	15056	0
5_peak_59969_lociStitched	chr17	64361600	64364400	5	2805	1535.24	15057	0
5_peak_118514_lociStitched	chr4	137550400	137554200	5	2005	1534.82	15058	0
3_peak_62671_lociStitched	chr18	9303200	9306800	3	3603	1534.68	15059	0
3_peak_154025_lociStitched	chr8	84394600	84396800	3	2203	1534.5	15060	0
1_peak_6764_lociStitched	chr10	85146000	85147400	1	1401	1534.26	15061	0
4_peak_54326_lociStitched	chr16	76274800	76277800	4	1604	1534.2	15062	0
2_peak_153669_lociStitched	chr8	81450800	81453400	2	2602	1534	15063	0
3_peak_24686_lociStitched	chr12	87103000	87108000	3	2803	1534	15064	0
4_peak_163332_lociStitched	chr9	63419600	63421400	4	1804	1533.96	15065	0
5_peak_135869_lociStitched	chr6	63963200	63965000	5	1805	1533.96	15066	0
5_peak_26021_lociStitched	chr12	105312200	105314400	5	2205	1533.62	15067	0
1_peak_145827_lociStitched	chr7	92580400	92581800	1	1401	1533.14	15068	0
4_peak_110275_lociStitched	chr4	21940800	21943800	4	3004	1533	15069	0
3_peak_135372_lociStitched	chr6	54989800	54992000	3	2203	1532.96	15070	0
4_peak_14255_lociStitched	chr11	69634400	69637600	4	2604	1532.8	15071	0
4_peak_133930_lociStitched	chr6	38065000	38066600	4	1604	1532.64	15072	0
3_peak_58329_lociStitched	chr17	30470200	30472400	3	2203	1532.3	15073	0
4_peak_68669_lociStitched	chr18	78593800	78595600	4	1804	1531.8	15074	0
5_peak_75001_lociStitched	chr1	34396400	34400200	5	1605	1531.02	15075	0
2_peak_35361_lociStitched	chr14	21846000	21848000	2	2002	1530.8	15076	0
3_peak_165813_lociStitched	chr9	101004400	101007200	3	2203	1530.76	15077	0
4_peak_55814_lociStitched	chr16	96249400	96253000	4	3604	1530.72	15078	0
3_peak_64099_lociStitched	chr18	30273400	30280000	3	4203	1530.54	15079	0
3_peak_168951_lociStitched	chrX	61146600	61154600	3	1803	1530.4	15080	0
5_peak_90383_lociStitched	chr2	57372800	57375200	5	1405	1530	15081	0
3_peak_50802_lociStitched	chr16	21643000	21646400	3	3403	1529.66	15082	0
3_peak_51849_lociStitched	chr16	32074600	32078000	3	3403	1529.32	15083	0
4_peak_98136_lociStitched	chr2	155902400	155904400	4	2004	1529.2	15084	0
1_peak_141711_lociStitched	chr7	15980000	15981400	1	1401	1529.08	15085	0
4_peak_147394_lociStitched	chr7	113607600	113609600	4	2004	1529	15086	0
3_peak_152214_lociStitched	chr8	57482800	57486200	3	3403	1528.64	15087	0
2_peak_8363_lociStitched	chr10	108744400	108748400	2	1002	1528.4	15088	0
6_peak_39277_lociStitched	chr14	77544600	77548400	6	3806	1528.36	15089	0
5_peak_6602_lociStitched	chr10	83744200	83746000	5	1605	1528.2	15090	0
3_peak_134154_lociStitched	chr6	39805800	39810400	3	2003	1528.12	15091	0
2_peak_24377_lociStitched	chr12	85025800	85028200	2	2402	1528.08	15092	0
3_peak_101798_lociStitched	chr3	37641400	37647600	3	1803	1527.68	15093	0
3_peak_97706_lociStitched	chr2	153162200	153167600	3	1603	1527.66	15094	0
1_peak_113075_lociStitched	chr4	67899000	67900200	1	1201	1527.36	15095	0
4_peak_104758_lociStitched	chr3	89948600	89951200	4	2604	1526.98	15096	0
2_peak_58854_lociStitched	chr17	43802400	43804800	2	2402	1526.88	15097	0
6_peak_37814_lociStitched	chr14	60655800	60660200	6	2206	1526.8	15098	0
1_peak_114481_lociStitched	chr4	94590000	94595000	1	5001	1526.5	15099	0
3_peak_25939_lociStitched	chr12	102907400	102909600	3	2203	1526.36	15100	0
3_peak_41534_lociStitched	chr15	11395800	11399200	3	2203	1526.26	15101	0
5_peak_152815_lociStitched	chr8	70173000	70176400	5	1805	1526.26	15102	0
4_peak_24451_lociStitched	chr12	85638200	85641800	4	2204	1525.68	15103	0
5_peak_144356_lociStitched	chr7	72498600	72506800	5	3005	1525.2	15104	0
1_peak_112722_lociStitched	chr4	65661800	65663400	1	1601	1525.12	15105	0
5_peak_125262_lociStitched	chr5	67668800	67670800	5	2005	1524.8	15106	0
4_peak_96629_lociStitched	chr2	138073000	138075800	4	2004	1524.6	15107	0
2_peak_52197_lociStitched	chr16	35139800	35142800	2	2602	1524.6	15108	0
2_peak_136407_lociStitched	chr6	77288400	77294400	2	2402	1524.6	15109	0
2_peak_24600_lociStitched	chr12	86878400	86880400	2	2002	1524.2	15110	0
2_peak_165858_lociStitched	chr9	101861000	101863000	2	2002	1524	15111	0
3_peak_136326_lociStitched	chr6	73400400	73402400	3	2003	1524	15112	0
4_peak_37651_lociStitched	chr14	58518400	58523000	4	3204	1523.98	15113	0
2_peak_108810_lociStitched	chr3	156503400	156505000	2	1602	1523.84	15114	0
4_peak_135018_lociStitched	chr6	53371400	53372800	4	1404	1523.76	15115	0
1_peak_117877_lociStitched	chr4	133314800	133316200	1	1401	1523.48	15116	0
4_peak_46772_lociStitched	chr15	82292600	82294600	4	2004	1523.2	15117	0
3_peak_79808_lociStitched	chr1	106756400	106759000	3	2603	1523.08	15118	0
3_peak_59467_lociStitched	chr17	52195200	52198400	3	3203	1522.56	15119	0
5_peak_75125_lociStitched	chr1	35796800	35800200	5	2605	1522.52	15120	0
6_peak_94630_lociStitched	chr2	113546200	113549600	6	2606	1522.18	15121	0
4_peak_163361_lociStitched	chr9	63923200	63928200	4	1604	1522	15122	0
1_peak_30564_lociStitched	chr13	54780400	54781600	1	1201	1521.96	15123	0
2_peak_161514_lociStitched	chr9	45731000	45733400	2	2402	1521.84	15124	0
3_peak_53636_lociStitched	chr16	51516000	51518000	3	2003	1521.8	15125	0
2_peak_76216_lociStitched	chr1	51966200	51970400	2	3602	1521.66	15126	0
4_peak_73792_lociStitched	chr1	16465600	16469800	4	2204	1521.66	15127	0
1_peak_139724_lociStitched	chr6	119634000	119636000	1	2001	1521.4	15128	0
3_peak_131668_lociStitched	chr5	149194800	149199000	3	4203	1521.24	15129	0
2_peak_39448_lociStitched	chr14	80232000	80238200	2	3202	1520.86	15130	0
4_peak_93547_lociStitched	chr2	97294200	97300400	4	2004	1520.86	15131	0
3_peak_89871_lociStitched	chr2	52288000	52289400	3	1403	1520.68	15132	0
3_peak_71997_lociStitched	chr19	42172000	42176000	3	3003	1520.4	15133	0
2_peak_119711_lociStitched	chr4	148402600	148409200	2	3002	1519.98	15134	0
6_peak_168523_lociStitched	chrX	20912600	20916600	6	4006	1519.6	15135	0
3_peak_144712_lociStitched	chr7	75869600	75874000	3	4403	1519.32	15136	0
2_peak_147032_lociStitched	chr7	110583800	110586200	2	2402	1519.2	15137	0
6_peak_36305_lociStitched	chr14	31967400	31971400	6	3006	1519.2	15138	0
3_peak_165609_lociStitched	chr9	98130200	98132000	3	1803	1519.02	15139	0
2_peak_76433_lociStitched	chr1	53209800	53211600	2	1802	1518.84	15140	0
5_peak_23749_lociStitched	chr12	81023800	81028600	5	2005	1518.72	15141	0
2_peak_96995_lociStitched	chr2	142777400	142783000	2	2802	1518.72	15142	0
4_peak_85365_lociStitched	chr1	189756000	189757800	4	1804	1518.48	15143	0
3_peak_129936_lociStitched	chr5	130914600	130922000	3	1203	1518.48	15144	0
2_peak_125348_lociStitched	chr5	68148600	68150600	2	2002	1518.4	15145	0
3_peak_31184_lociStitched	chr13	59173800	59176800	3	2603	1518.3	15146	0
4_peak_108552_lociStitched	chr3	151565400	151566800	4	1404	1518.16	15147	0
6_peak_100963_lociStitched	chr3	20590400	20593600	6	2406	1518.08	15148	0
1_peak_52340_lociStitched	chr16	37108800	37109800	1	1001	1517.5	15149	0
2_peak_151976_lociStitched	chr8	46638600	46640400	2	1802	1517.22	15150	0
3_peak_161753_lociStitched	chr9	47387000	47390200	3	3203	1517.12	15151	0
2_peak_126932_lociStitched	chr5	105466600	105473600	2	2202	1516.9	15152	0
2_peak_103178_lociStitched	chr3	65361800	65365800	2	1002	1516.8	15153	0
2_peak_97173_lociStitched	chr2	144003600	144009200	2	1002	1516.48	15154	0
2_peak_45426_lociStitched	chr15	73019200	73023200	2	1402	1516.4	15155	0
2_peak_105461_lociStitched	chr3	101881800	101887200	2	2802	1516.32	15156	0
3_peak_154462_lociStitched	chr8	86933800	86935200	3	1403	1516.06	15157	0
2_peak_129670_lociStitched	chr5	127467400	127474000	2	2002	1516.02	15158	0
3_peak_10780_lociStitched	chr11	18846200	18848800	3	2603	1515.8	15159	0
4_peak_82799_lociStitched	chr1	159740800	159745800	4	4004	1515.5	15160	0
2_peak_135867_lociStitched	chr6	63939000	63947600	2	4002	1515.32	15161	0
5_peak_136725_lociStitched	chr6	84133600	84136600	5	3005	1514.7	15162	0
3_peak_68955_lociStitched	chr18	80207800	80214400	3	2603	1514.7	15163	0
3_peak_89228_lociStitched	chr2	38162600	38169200	3	2403	1514.7	15164	0
5_peak_97135_lociStitched	chr2	143849400	143852600	5	3205	1513.92	15165	0
2_peak_154819_lociStitched	chr8	91338600	91344000	2	4202	1513.62	15166	0
4_peak_20604_lociStitched	chr12	24734000	24736000	4	2004	1513.6	15167	0
4_peak_117308_lociStitched	chr4	129191400	129195400	4	2204	1513.6	15168	0
5_peak_82241_lociStitched	chr1	154417800	154421600	5	2805	1513.54	15169	0
2_peak_134656_lociStitched	chr6	48083400	48085600	2	2202	1513.16	15170	0
4_peak_105377_lociStitched	chr3	101516600	101523000	4	1604	1512.96	15171	0
6_peak_146858_lociStitched	chr7	109165600	109169000	6	1806	1512.66	15172	0
5_peak_37007_lociStitched	chr14	49493400	49495400	5	2005	1512.6	15173	0
3_peak_34612_lociStitched	chr14	12293800	12297600	3	3803	1512.4	15174	0
2_peak_115221_lociStitched	chr4	102329400	102334000	2	1802	1512.02	15175	0
2_peak_125272_lociStitched	chr5	67735600	67737400	2	1802	1512	15176	0
3_peak_25773_lociStitched	chr12	102055600	102059400	3	1403	1511.64	15177	0
2_peak_99983_lociStitched	chr2	180214800	180218800	2	3002	1511.6	15178	0
3_peak_89805_lociStitched	chr2	51141800	51146600	3	1803	1511.52	15179	0
3_peak_102555_lociStitched	chr3	55373600	55374800	3	1203	1511.28	15180	0
5_peak_114178_lociStitched	chr4	86527800	86530200	5	2405	1511.28	15181	0
3_peak_153228_lociStitched	chr8	73003200	73009200	3	1203	1510.8	15182	0
4_peak_128328_lociStitched	chr5	117667000	117670200	4	1804	1510.72	15183	0
5_peak_116860_lociStitched	chr4	123744200	123748400	5	3805	1510.32	15184	0
1_peak_60604_lociStitched	chr17	70470800	70472400	1	1601	1510.24	15185	0
2_peak_91246_lociStitched	chr2	68346600	68350800	2	2002	1509.9	15186	0
3_peak_98011_lociStitched	chr2	155142600	155145200	3	2603	1509.82	15187	0
4_peak_162621_lociStitched	chr9	56715400	56722800	4	2804	1509.6	15188	0
4_peak_149054_lociStitched	chr7	139299600	139301400	4	1404	1509.48	15189	0
3_peak_67924_lociStitched	chr18	69144000	69146000	3	2003	1508.8	15190	0
3_peak_52325_lociStitched	chr16	36998800	37000400	3	1603	1508.64	15191	0
2_peak_70957_lociStitched	chr19	24053600	24059200	2	2602	1508.64	15192	0
2_peak_9500_lociStitched	chr10	122963600	122964600	2	1002	1508.5	15193	0
3_peak_131707_lociStitched	chr5	150119600	150122800	3	3203	1508.48	15194	0
