#EXC Enhancers
#Created from output/EXC_5KB_STITCHED_REGION_MAP.txt
#Ranked by EXC.H3K27ac.sorted.bam
#Using cutoff of 11792.88 for Super-Enhancers
#Created on Aug 19 2022 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	EXC.H3K27ac.sorted.bam	enhancerRank	isSuper
2_peak_173748_lociStitched	chr7	130589800	130594400	2	2802	1223.6	19639	0
6_peak_197646_lociStitched	chrX	47914800	47921800	6	3806	1223.6	19640	0
2_peak_183238_lociStitched	chr8	111984200	111991000	2	1802	1223.32	19641	0
3_peak_43170_lociStitched	chr14	21251800	21254200	3	2403	1223.28	19642	0
2_peak_62484_lociStitched	chr16	29034800	29041000	2	2802	1223.26	19643	0
4_peak_93850_lociStitched	chr1	107913800	107917000	4	3004	1223.04	19644	0
3_peak_80555_lociStitched	chr18	72198800	72202600	3	1603	1222.84	19645	0
1_peak_152426_lociStitched	chr5	145103800	145106400	1	2601	1222.78	19646	0
1_peak_86926_lociStitched	chr1	11457400	11459600	1	2201	1222.76	19647	0
4_peak_54414_lociStitched	chr15	66323600	66325800	4	2204	1222.54	19648	0
4_peak_21708_lociStitched	chr11	115185400	115189400	4	2404	1222.4	19649	0
4_peak_62521_lociStitched	chr16	29656400	29660000	4	3604	1222.2	19650	0
3_peak_103981_lociStitched	chr2	31163800	31166000	3	2203	1222.1	19651	0
4_peak_164659_lociStitched	chr6	149310800	149318400	4	3604	1222.08	19652	0
2_peak_113777_lociStitched	chr2	149646800	149652600	2	1202	1222.06	19653	0
2_peak_134557_lociStitched	chr4	111400200	111404200	2	2002	1222	19654	0
2_peak_155318_lociStitched	chr6	36925600	36930800	2	2802	1222	19655	0
3_peak_134395_lociStitched	chr4	109001800	109008600	3	4203	1221.96	19656	0
2_peak_78943_lociStitched	chr18	57386400	57392800	2	1802	1221.76	19657	0
3_peak_54421_lociStitched	chr15	66395800	66399600	3	3803	1221.7	19658	0
3_peak_193558_lociStitched	chr9	94208200	94210600	3	2403	1221.6	19659	0
1_peak_198270_lociStitched	chrX	101953000	101955800	1	2801	1221.36	19660	0
2_peak_18002_lociStitched	chr11	82540600	82546200	2	4202	1221.36	19661	0
3_peak_90355_lociStitched	chr1	58983800	58986800	3	3003	1221.3	19662	0
3_peak_54368_lociStitched	chr15	66210400	66212600	3	2203	1221.22	19663	0
4_peak_130113_lociStitched	chr4	46633400	46636400	4	2004	1221	19664	0
3_peak_60397_lociStitched	chr16	7326800	7331400	3	4603	1220.84	19665	0
4_peak_70556_lociStitched	chr17	43076000	43080800	4	2604	1220.64	19666	0
3_peak_92045_lociStitched	chr1	83037200	83039200	3	1003	1220.6	19667	0
4_peak_175939_lociStitched	chr8	13515600	13520600	4	2204	1220.5	19668	0
2_peak_150273_lociStitched	chr5	127907000	127911000	2	2202	1220.4	19669	0
4_peak_8139_lociStitched	chr10	105399200	105403600	4	2404	1220.12	19670	0
3_peak_74292_lociStitched	chr17	90156600	90160600	3	2803	1220	19671	0
3_peak_173337_lociStitched	chr7	125846200	125849400	3	3203	1219.84	19672	0
2_peak_177166_lociStitched	chr8	25687200	25691200	2	1402	1219.6	19673	0
2_peak_21353_lociStitched	chr11	110416000	110421000	2	2202	1219.5	19674	0
2_peak_25290_lociStitched	chr12	30332800	30338200	2	3402	1219.32	19675	0
4_peak_198637_lociStitched	chrX	151005000	151015800	4	5604	1219.32	19676	0
4_peak_176499_lociStitched	chr8	16774200	16780200	4	2204	1219.2	19677	0
2_peak_134031_lociStitched	chr4	106550000	106555600	2	1002	1219.12	19678	0
3_peak_171223_lociStitched	chr7	101390400	101395000	3	4603	1219	19679	0
4_peak_88025_lociStitched	chr1	30945000	30948000	4	3004	1218.9	19680	0
3_peak_24130_lociStitched	chr12	13461200	13464600	3	3403	1218.9	19681	0
3_peak_103821_lociStitched	chr2	30524200	30526800	3	2603	1218.88	19682	0
4_peak_53215_lociStitched	chr15	51774800	51780000	4	1804	1218.88	19683	0
3_peak_108981_lociStitched	chr2	92544000	92546800	3	2803	1218.84	19684	0
3_peak_142108_lociStitched	chr5	31983200	31985400	3	2203	1218.8	19685	0
2_peak_166394_lociStitched	chr7	44548000	44552800	2	402	1218.72	19686	0
3_peak_114898_lociStitched	chr2	157409000	157411200	3	2203	1218.36	19687	0
2_peak_41635_lociStitched	chr13	112506200	112511000	2	1602	1218.24	19688	0
2_peak_121923_lociStitched	chr3	86111800	86115000	2	1002	1217.92	19689	0
3_peak_156490_lociStitched	chr6	50488200	50491600	3	3203	1217.88	19690	0
1_peak_149023_lociStitched	chr5	121038400	121041800	1	3401	1217.88	19691	0
2_peak_89228_lociStitched	chr1	42008000	42013200	2	802	1217.84	19692	0
4_peak_34393_lociStitched	chr13	29565000	29569600	4	2804	1217.62	19693	0
2_peak_68755_lociStitched	chr17	24410000	24413200	2	2402	1217.6	19694	0
2_peak_64653_lociStitched	chr16	49630600	49635000	2	2602	1217.48	19695	0
3_peak_88776_lociStitched	chr1	37742600	37745800	3	3203	1217.28	19696	0
3_peak_126884_lociStitched	chr3	152188000	152192200	3	4203	1217.16	19697	0
4_peak_69503_lociStitched	chr17	27871400	27874400	4	1804	1217.1	19698	0
3_peak_110920_lociStitched	chr2	119194400	119199600	3	1603	1216.8	19699	0
4_peak_118553_lociStitched	chr3	31870800	31876000	4	3004	1216.8	19700	0
4_peak_41117_lociStitched	chr13	108073600	108079600	4	2804	1216.8	19701	0
5_peak_178689_lociStitched	chr8	48506200	48510800	5	4605	1216.7	19702	0
1_peak_105099_lociStitched	chr2	38174400	38177800	1	3401	1216.52	19703	0
3_peak_53854_lociStitched	chr15	59506800	59509600	3	2803	1216.04	19704	0
2_peak_34534_lociStitched	chr13	32231800	32238800	2	2402	1215.9	19705	0
2_peak_54797_lociStitched	chr15	70340800	70344200	2	3002	1215.84	19706	0
3_peak_151260_lociStitched	chr5	135738600	135743400	3	1203	1215.84	19707	0
2_peak_51235_lociStitched	chr15	25426800	25432400	2	802	1215.76	19708	0
2_peak_19081_lociStitched	chr11	94532800	94537200	2	2602	1215.72	19709	0
2_peak_86942_lociStitched	chr1	11748400	11752400	2	3002	1215.6	19710	0
3_peak_194774_lociStitched	chr9	105718600	105721400	3	2803	1215.48	19711	0
2_peak_45269_lociStitched	chr14	38597600	38601800	2	2202	1215.48	19712	0
1_peak_143672_lociStitched	chr5	46021200	46025400	1	4201	1215.48	19713	0
3_peak_148764_lociStitched	chr5	118343200	118345000	3	1803	1215.36	19714	0
3_peak_109046_lociStitched	chr2	92787600	92791200	3	3603	1215.36	19715	0
2_peak_178435_lociStitched	chr8	46180200	46185000	2	1602	1215.36	19716	0
2_peak_14209_lociStitched	chr11	52332400	52338000	2	4002	1215.2	19717	0
2_peak_402_lociStitched	chr10	8461800	8467400	2	2202	1215.2	19718	0
1_peak_49577_lociStitched	chr14	107687000	107689000	1	2001	1215	19719	0
2_peak_39400_lociStitched	chr13	92784000	92789000	2	1802	1215	19720	0
5_peak_175947_lociStitched	chr8	13548200	13552000	5	2405	1214.86	19721	0
2_peak_359_lociStitched	chr10	8034400	8039000	2	3202	1214.86	19722	0
1_peak_97250_lociStitched	chr1	158191000	158194400	1	3401	1214.82	19723	0
3_peak_5903_lociStitched	chr10	79654400	79656200	3	1803	1214.64	19724	0
3_peak_165875_lociStitched	chr7	29817400	29821200	3	3003	1214.48	19725	0
3_peak_193430_lociStitched	chr9	88361400	88364000	3	2603	1214.46	19726	0
3_peak_102172_lociStitched	chr2	12708800	12710800	3	2003	1214.4	19727	0
2_peak_152553_lociStitched	chr5	146804200	146810800	2	3002	1214.4	19728	0
2_peak_65720_lociStitched	chr16	77788200	77790200	2	2002	1214.2	19729	0
3_peak_95590_lociStitched	chr1	135437600	135440000	3	2403	1214.16	19730	0
1_peak_185433_lociStitched	chr9	3620200	3623200	1	3001	1214.1	19731	0
2_peak_172984_lociStitched	chr7	122508400	122512800	2	1202	1213.96	19732	0
2_peak_33182_lociStitched	chr13	10086200	10091600	2	1202	1213.92	19733	0
2_peak_167272_lociStitched	chr7	57073200	57077000	2	2002	1213.72	19734	0
1_peak_86722_lociStitched	chr1	5176400	5178800	1	2401	1213.44	19735	0
3_peak_160240_lociStitched	chr6	99738800	99748400	3	2803	1213.44	19736	0
2_peak_167107_lociStitched	chr7	50481600	50485400	2	1602	1213.34	19737	0
1_peak_47175_lociStitched	chr14	64988400	64991200	1	2801	1213.24	19738	0
4_peak_80726_lociStitched	chr18	74663000	74668200	4	2204	1213.16	19739	0
2_peak_160689_lociStitched	chr6	107165600	107168600	2	1802	1212.9	19740	0
1_peak_154517_lociStitched	chr6	30468600	30470600	1	2001	1212.6	19741	0
3_peak_71137_lociStitched	chr17	48921000	48924200	3	3203	1212.48	19742	0
3_peak_144765_lociStitched	chr5	66887000	66890400	3	3403	1212.44	19743	0
3_peak_173223_lociStitched	chr7	124197800	124200400	3	2603	1212.38	19744	0
2_peak_728_lociStitched	chr10	11074400	11077400	2	3002	1212.3	19745	0
3_peak_81614_lociStitched	chr18	82703600	82707400	3	1203	1212.2	19746	0
4_peak_53146_lociStitched	chr15	48706400	48712200	4	1804	1212.2	19747	0
2_peak_90196_lociStitched	chr1	57264400	57267600	2	2802	1212.16	19748	0
3_peak_158751_lociStitched	chr6	87328400	87334800	3	1803	1212.16	19749	0
3_peak_39556_lociStitched	chr13	93773400	93777600	3	4203	1212.12	19750	0
2_peak_75284_lociStitched	chr18	15148600	15150200	2	1202	1212	19751	0
3_peak_155114_lociStitched	chr6	33928400	33931200	3	2803	1211.84	19752	0
3_peak_138269_lociStitched	chr4	141530800	141534400	3	2003	1211.76	19753	0
4_peak_90943_lociStitched	chr1	65280200	65283800	4	2404	1211.76	19754	0
2_peak_74197_lociStitched	chr17	88493800	88495000	2	1202	1211.52	19755	0
3_peak_108245_lociStitched	chr2	82163800	82168600	3	2203	1211.52	19756	0
2_peak_110172_lociStitched	chr2	107027600	107032600	2	1402	1211.5	19757	0
3_peak_4444_lociStitched	chr10	67543800	67548000	3	4203	1211.28	19758	0
3_peak_96655_lociStitched	chr1	154188200	154190800	3	2603	1211.08	19759	0
4_peak_108734_lociStitched	chr2	91695000	91699800	4	3004	1211.04	19760	0
2_peak_189976_lociStitched	chr9	51554600	51558600	2	1802	1210.8	19761	0
3_peak_55443_lociStitched	chr15	75642000	75646000	3	803	1210.8	19762	0
3_peak_190966_lociStitched	chr9	59066200	59072200	3	2003	1210.8	19763	0
3_peak_193549_lociStitched	chr9	93990400	93993600	3	3203	1210.56	19764	0
2_peak_81817_lociStitched	chr18	85400800	85404000	2	1202	1210.56	19765	0
3_peak_172521_lociStitched	chr7	117954600	117957400	3	2803	1210.16	19766	0
5_peak_38325_lociStitched	chr13	70213000	70218400	5	3205	1210.14	19767	0
4_peak_17069_lociStitched	chr11	76241200	76246600	4	2204	1210.14	19768	0
3_peak_6956_lociStitched	chr10	89194200	89197600	3	3403	1210.06	19769	0
2_peak_167152_lociStitched	chr7	55142800	55148000	2	1802	1210.04	19770	0
3_peak_99040_lociStitched	chr1	174672600	174677600	3	2403	1210	19771	0
4_peak_193774_lociStitched	chr9	96649000	96651200	4	2204	1209.78	19772	0
2_peak_86403_lociStitched	chr19	57781600	57787800	2	2002	1209.62	19773	0
1_peak_192237_lociStitched	chr9	69133600	69138600	1	5001	1209.5	19774	0
3_peak_151943_lociStitched	chr5	142177400	142179600	3	2203	1209.34	19775	0
2_peak_50849_lociStitched	chr15	12193200	12197000	2	2202	1209.16	19776	0
1_peak_60757_lociStitched	chr16	10420600	10423200	1	2601	1209	19777	0
4_peak_146307_lociStitched	chr5	99028800	99034000	4	5204	1209	19778	0
3_peak_192305_lociStitched	chr9	70259200	70265200	3	2803	1209	19779	0
3_peak_33156_lociStitched	chr13	9971800	9978000	3	3003	1209	19780	0
2_peak_136570_lociStitched	chr4	131190600	131196400	2	1802	1208.72	19781	0
2_peak_112064_lociStitched	chr2	131187400	131190600	2	1402	1208.64	19782	0
1_peak_58612_lociStitched	chr15	96619200	96622400	1	3201	1208.64	19783	0
3_peak_19439_lociStitched	chr11	97641200	97643000	3	1803	1208.52	19784	0
2_peak_60566_lociStitched	chr16	9570600	9576000	2	2002	1208.52	19785	0
3_peak_123878_lociStitched	chr3	107232800	107234200	3	1403	1208.34	19786	0
3_peak_54542_lociStitched	chr15	67170800	67175200	3	4003	1208.24	19787	0
2_peak_140408_lociStitched	chr5	13468600	13472000	2	3202	1208.02	19788	0
1_peak_198648_lociStitched	chrX	151086200	151089200	1	3001	1207.8	19789	0
2_peak_65296_lociStitched	chr16	67514600	67518600	2	2602	1207.6	19790	0
3_peak_40972_lociStitched	chr13	106929200	106935600	3	3603	1207.04	19791	0
2_peak_184855_lociStitched	chr8	125073000	125079400	2	1802	1207.04	19792	0
3_peak_14210_lociStitched	chr11	52345200	52347200	3	2003	1207	19793	0
4_peak_71043_lociStitched	chr17	47641800	47649400	4	1804	1206.88	19794	0
3_peak_85238_lociStitched	chr19	45325600	45327200	3	1603	1206.72	19795	0
3_peak_148800_lociStitched	chr5	118529400	118535800	3	3203	1206.4	19796	0
2_peak_117832_lociStitched	chr3	20997400	21000400	2	1402	1206.3	19797	0
2_peak_192502_lociStitched	chr9	72546200	72550600	2	2602	1206.04	19798	0
4_peak_41130_lociStitched	chr13	108214800	108219200	4	1804	1206.04	19799	0
2_peak_97758_lociStitched	chr1	162162400	162167000	2	3202	1205.66	19800	0
2_peak_38428_lociStitched	chr13	73497600	73501000	2	2202	1205.64	19801	0
1_peak_87755_lociStitched	chr1	24757800	24761800	1	4001	1205.6	19802	0
2_peak_83728_lociStitched	chr19	24050400	24055400	2	802	1205.5	19803	0
6_peak_164359_lociStitched	chr6	145830000	145836000	6	2206	1205.4	19804	0
3_peak_133067_lociStitched	chr4	98375600	98382600	3	3003	1205.4	19805	0
2_peak_71379_lociStitched	chr17	50949400	50954600	2	1602	1205.36	19806	0
1_peak_93490_lociStitched	chr1	97872400	97874400	1	2001	1205.2	19807	0
2_peak_3489_lociStitched	chr10	54552000	54556600	2	1402	1205.2	19808	0
2_peak_136640_lociStitched	chr4	131780400	131786000	2	1802	1205.12	19809	0
3_peak_89201_lociStitched	chr1	40265600	40268200	3	2603	1205.1	19810	0
1_peak_14414_lociStitched	chr11	53569000	53574000	1	5001	1205	19811	0
4_peak_128845_lociStitched	chr4	24942000	24943800	4	1804	1204.74	19812	0
2_peak_38253_lociStitched	chr13	69624400	69629800	2	802	1204.74	19813	0
3_peak_110399_lociStitched	chr2	112600200	112603800	3	3603	1204.56	19814	0
2_peak_50012_lociStitched	chr14	120604200	120608400	2	2402	1204.56	19815	0
2_peak_116776_lociStitched	chr2	179458800	179465400	2	4602	1204.5	19816	0
2_peak_84431_lociStitched	chr19	36491200	36497600	2	2002	1204.48	19817	0
3_peak_129270_lociStitched	chr4	33696200	33698200	3	2003	1204.4	19818	0
5_peak_55265_lociStitched	chr15	74203000	74205200	5	2205	1204.28	19819	0
5_peak_190069_lociStitched	chr9	52243600	52247400	5	2405	1204.22	19820	0
3_peak_134680_lociStitched	chr4	116052600	116055600	3	603	1203.9	19821	0
2_peak_25947_lociStitched	chr12	40346400	40353000	2	2402	1203.84	19822	0
1_peak_140817_lociStitched	chr5	20536000	20538000	1	2001	1203.8	19823	0
3_peak_187843_lociStitched	chr9	35552600	35557800	3	2203	1203.8	19824	0
3_peak_54222_lociStitched	chr15	64683600	64689000	3	2003	1203.66	19825	0
3_peak_24766_lociStitched	chr12	26470000	26473800	3	2803	1203.46	19826	0
4_peak_176154_lociStitched	chr8	14511600	14517200	4	3204	1203.44	19827	0
2_peak_171176_lociStitched	chr7	101143400	101149600	2	1602	1203.42	19828	0
2_peak_166254_lociStitched	chr7	40321200	40325800	2	2602	1203.36	19829	0
3_peak_106942_lociStitched	chr2	68079000	68082000	3	3003	1203.3	19830	0
2_peak_68052_lociStitched	chr17	9680400	9684600	2	2402	1203.3	19831	0
4_peak_121793_lociStitched	chr3	85420800	85424200	4	2404	1203.26	19832	0
2_peak_81212_lociStitched	chr18	78308400	78312200	2	2002	1203.08	19833	0
3_peak_77173_lociStitched	chr18	36735800	36738800	3	2203	1203	19834	0
2_peak_123913_lociStitched	chr3	107374200	107380000	2	1402	1202.92	19835	0
6_peak_181361_lociStitched	chr8	87836400	87839600	6	2606	1202.88	19836	0
2_peak_40053_lociStitched	chr13	97705600	97709800	2	3002	1202.88	19837	0
3_peak_94134_lociStitched	chr1	123351200	123355400	3	3003	1202.88	19838	0
3_peak_87139_lociStitched	chr1	15682600	15684400	3	1803	1202.58	19839	0
2_peak_87603_lociStitched	chr1	23284000	23287400	2	1802	1202.58	19840	0
2_peak_3038_lociStitched	chr10	43230000	43235600	2	2602	1202.32	19841	0
1_peak_84288_lociStitched	chr19	32674400	32677600	1	3201	1202.24	19842	0
3_peak_177258_lociStitched	chr8	26878400	26880400	3	2003	1202.2	19843	0
3_peak_7646_lociStitched	chr10	95012400	95016000	3	3603	1202.04	19844	0
2_peak_75552_lociStitched	chr18	21237600	21241800	2	2202	1202.04	19845	0
4_peak_45765_lociStitched	chr14	48471600	48476400	4	1604	1201.92	19846	0
4_peak_23162_lociStitched	chr12	3264400	3269200	4	3004	1201.92	19847	0
1_peak_75317_lociStitched	chr18	16216000	16218200	1	2201	1201.86	19848	0
2_peak_94278_lociStitched	chr1	125996200	126002200	2	2002	1201.8	19849	0
3_peak_52799_lociStitched	chr15	40958200	40964200	3	1003	1201.8	19850	0
2_peak_48839_lociStitched	chr14	80010600	80016200	2	1202	1201.76	19851	0
2_peak_1821_lociStitched	chr10	25765400	25771000	2	3202	1201.76	19852	0
3_peak_94900_lociStitched	chr1	132266600	132270200	3	3603	1201.68	19853	0
3_peak_145251_lociStitched	chr5	73615400	73619800	3	4403	1201.64	19854	0
1_peak_5175_lociStitched	chr10	74268400	74271200	1	2801	1201.48	19855	0
5_peak_197808_lociStitched	chrX	71079800	71089600	5	2605	1201.48	19856	0
3_peak_39146_lociStitched	chr13	91037600	91040000	3	2403	1201.2	19857	0
2_peak_133205_lociStitched	chr4	100886800	100891000	2	1802	1201.2	19858	0
2_peak_71130_lociStitched	chr17	48798200	48803400	2	3402	1201.2	19859	0
3_peak_27970_lociStitched	chr12	74458000	74460200	3	2203	1200.98	19860	0
2_peak_63122_lociStitched	chr16	33859800	33864600	2	1202	1200.96	19861	0
1_peak_73011_lociStitched	chr17	74629400	74632600	1	3201	1200.64	19862	0
3_peak_116426_lociStitched	chr2	169678400	169681400	3	3003	1200.6	19863	0
4_peak_115245_lociStitched	chr2	160935800	160941600	4	2004	1200.6	19864	0
2_peak_27003_lociStitched	chr12	61737200	61743800	2	2002	1200.54	19865	0
3_peak_120248_lociStitched	chr3	59242200	59244600	3	2403	1200.48	19866	0
2_peak_17931_lociStitched	chr11	81721400	81726200	2	2002	1200.48	19867	0
4_peak_39653_lociStitched	chr13	94504000	94507800	4	2604	1200.04	19868	0
2_peak_49825_lociStitched	chr14	119526000	119530000	2	2602	1200	19869	0
5_peak_140176_lociStitched	chr5	5507000	5513600	5	6605	1199.88	19870	0
3_peak_146280_lociStitched	chr5	97410000	97416200	3	2403	1199.7	19871	0
2_peak_88096_lociStitched	chr1	33174400	33176600	2	1402	1199.66	19872	0
2_peak_152506_lociStitched	chr5	146578600	146582400	2	1202	1199.66	19873	0
1_peak_121223_lociStitched	chr3	79954600	79958200	1	3601	1199.52	19874	0
3_peak_90041_lociStitched	chr1	54690200	54697400	3	2203	1199.52	19875	0
2_peak_71932_lociStitched	chr17	63430400	63435600	2	1402	1199.12	19876	0
4_peak_4031_lociStitched	chr10	61733200	61737600	4	1804	1199	19877	0
4_peak_101409_lociStitched	chr2	4990200	4995800	4	2804	1198.96	19878	0
2_peak_65767_lociStitched	chr16	78554600	78561400	2	1802	1198.84	19879	0
3_peak_18169_lociStitched	chr11	84323600	84326600	3	3003	1198.8	19880	0
6_peak_169584_lociStitched	chr7	84676200	84680800	6	2606	1198.76	19881	0
3_peak_198155_lociStitched	chrX	98882000	98889600	3	3803	1198.52	19882	0
3_peak_105713_lociStitched	chr2	50012200	50015200	3	3003	1198.5	19883	0
1_peak_86907_lociStitched	chr1	11043800	11046800	1	3001	1197.9	19884	0
4_peak_76760_lociStitched	chr18	35097000	35105400	4	2604	1197.84	19885	0
2_peak_134411_lociStitched	chr4	109091400	109097200	2	3202	1197.7	19886	0
3_peak_164600_lociStitched	chr6	148500600	148507600	3	1403	1197.7	19887	0
3_peak_53174_lociStitched	chr15	50735800	50742800	3	1603	1197.7	19888	0
3_peak_115241_lociStitched	chr2	160915800	160918800	3	3003	1197.6	19889	0
3_peak_1430_lociStitched	chr10	20488200	20493000	3	1603	1197.6	19890	0
4_peak_109636_lociStitched	chr2	102220400	102225600	4	4404	1197.56	19891	0
5_peak_59564_lociStitched	chr15	103134400	103136800	5	2405	1197.36	19892	0
3_peak_13682_lociStitched	chr11	45973200	45976400	3	3203	1197.12	19893	0
2_peak_125048_lociStitched	chr3	123528200	123532200	2	3602	1196.8	19894	0
3_peak_443_lociStitched	chr10	8968000	8974800	3	2803	1196.8	19895	0
2_peak_135681_lociStitched	chr4	125823800	125826600	2	2002	1196.72	19896	0
3_peak_43839_lociStitched	chr14	25236000	25238000	3	2003	1196.6	19897	0
3_peak_128481_lociStitched	chr4	15012000	15014200	3	2203	1196.36	19898	0
2_peak_87077_lociStitched	chr1	13865200	13872200	2	2202	1196.3	19899	0
2_peak_33610_lociStitched	chr13	16349200	16356800	2	2802	1196.24	19900	0
3_peak_30501_lociStitched	chr12	100184200	100186600	3	1803	1196.16	19901	0
3_peak_169443_lociStitched	chr7	83867600	83870800	3	3203	1196.16	19902	0
3_peak_40949_lociStitched	chr13	106733200	106736000	3	2803	1195.88	19903	0
4_peak_95658_lociStitched	chr1	135614400	135617200	4	2804	1195.6	19904	0
2_peak_86190_lociStitched	chr19	56729000	56734400	2	3602	1195.56	19905	0
2_peak_131366_lociStitched	chr4	65492200	65497200	2	2002	1195.5	19906	0
3_peak_5676_lociStitched	chr10	77543800	77545800	3	2003	1195.2	19907	0
3_peak_24776_lociStitched	chr12	26620000	26622400	3	2403	1195.2	19908	0
2_peak_28_lociStitched	chr10	3974800	3978800	2	1602	1195.2	19909	0
2_peak_191252_lociStitched	chr9	62154400	62159000	2	2402	1195.08	19910	0
3_peak_10761_lociStitched	chr11	5163800	5168000	3	4203	1194.9	19911	0
2_peak_166468_lociStitched	chr7	44983000	44985400	2	2402	1194.72	19912	0
2_peak_46373_lociStitched	chr14	58149200	58154000	2	402	1194.72	19913	0
2_peak_168227_lociStitched	chr7	67749000	67755000	2	1802	1194.6	19914	0
4_peak_76350_lociStitched	chr18	31805400	31811400	4	4004	1194.6	19915	0
3_peak_50930_lociStitched	chr15	12554200	12560800	3	3203	1194.6	19916	0
4_peak_55571_lociStitched	chr15	76575000	76580000	4	2204	1194.5	19917	0
4_peak_123875_lociStitched	chr3	107206000	107208800	4	2804	1194.48	19918	0
